id,type,title,description,location,severity,date,source
4481,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,High,2025-04-21T21:23:00,https://www.dawn.com/
4482,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Gujranwala,Low,2025-07-22T18:46:00,User Report (Chatbot)
4483,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Medium,2025-07-10T08:26:00,https://www.geo.tv/
4484,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,High,2024-12-09T21:49:00,https://arynews.tv/
4485,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,High,2025-04-23T20:19:00,https://www.geo.tv/
4486,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,Low,2025-01-28T16:28:00,User Report (Chatbot)
4487,accident,Car into divider,Car lost control and hit the road divider at high speed.,Karachi,Medium,2025-05-10T14:33:00,https://www.dawn.com/
4488,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,High,2025-07-16T21:46:00,Local Traffic Police Report
4489,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Sukkur,High,2025-01-03T14:56:00,https://www.geo.tv/
4490,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Hyderabad,Low,2025-01-09T03:21:00,https://www.dawn.com/
4491,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Multan,Low,2024-12-11T18:18:00,User Report (Chatbot)
4492,accident,Car crash on highway,Two cars collided due to overspeeding.,Quetta,Critical,2025-09-22T13:14:00,https://arynews.tv/
4493,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Low,2025-01-13T22:12:00,https://arynews.tv/
4494,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,Critical,2025-08-06T17:00:00,User Report (Chatbot)
4495,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Critical,2025-09-05T03:02:00,User Report (Chatbot)
4496,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,High,2024-09-26T12:00:00,Local Traffic Police Report
4497,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Critical,2025-05-30T22:26:00,User Report (Chatbot)
4498,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Medium,2025-09-20T12:25:00,https://www.geo.tv/
4499,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sialkot,High,2025-04-26T00:31:00,https://www.dawn.com/
4500,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,High,2024-11-07T07:17:00,https://www.geo.tv/
4501,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,Medium,2024-09-26T23:10:00,https://www.dawn.com/
4502,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Gujranwala,Low,2025-09-24T02:59:00,https://www.dawn.com/
4503,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Peshawar,Medium,2025-05-08T16:27:00,User Report (Chatbot)
4504,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Medium,2025-01-30T11:22:00,https://www.geo.tv/
4505,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,Medium,2025-09-13T14:34:00,Local Traffic Police Report
4506,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Faisalabad,Low,2025-03-06T12:30:00,Local Traffic Police Report
4507,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sialkot,Low,2024-10-15T15:35:00,User Report (Chatbot)
4508,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Islamabad,High,2024-12-18T01:53:00,User Report (Chatbot)
4509,accident,Car into divider,Car lost control and hit the road divider at high speed.,Multan,Medium,2025-09-12T09:27:00,https://www.dawn.com/
4510,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Peshawar,Medium,2025-04-16T19:15:00,Local Traffic Police Report
4511,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Peshawar,Low,2025-08-02T03:12:00,Local Traffic Police Report
4512,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,Low,2025-05-14T19:54:00,Local Traffic Police Report
4513,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,High,2025-08-05T03:02:00,Local Traffic Police Report
4514,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Quetta,High,2025-01-17T06:37:00,https://www.dawn.com/
4515,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Critical,2025-09-02T03:48:00,https://www.geo.tv/
4516,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,Critical,2024-12-23T10:35:00,https://www.dawn.com/
4517,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,Low,2024-12-21T06:52:00,https://www.dawn.com/
4518,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Critical,2025-08-02T17:37:00,Local Traffic Police Report
4519,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Lahore,High,2024-12-11T04:39:00,https://arynews.tv/
4520,accident,Car into divider,Car lost control and hit the road divider at high speed.,Islamabad,High,2025-06-27T23:15:00,https://www.geo.tv/
4521,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Critical,2025-05-31T14:35:00,User Report (Chatbot)
4522,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Quetta,High,2024-10-11T04:23:00,User Report (Chatbot)
4523,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Low,2024-11-27T06:05:00,Local Traffic Police Report
4524,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,High,2025-07-31T00:12:00,https://www.geo.tv/
4525,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,Medium,2024-09-11T17:00:00,User Report (Chatbot)
4526,accident,Car crash on highway,Two cars collided due to overspeeding.,Multan,Medium,2024-12-23T14:39:00,Local Traffic Police Report
4527,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Critical,2025-05-28T02:05:00,User Report (Chatbot)
4528,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Peshawar,High,2025-01-19T08:45:00,https://arynews.tv/
4529,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,High,2024-11-29T19:09:00,https://arynews.tv/
4530,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sialkot,Critical,2025-07-29T19:30:00,https://www.geo.tv/
4531,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Gujranwala,Critical,2024-12-15T06:27:00,https://www.dawn.com/
4532,accident,Car crash on highway,Two cars collided due to overspeeding.,Islamabad,Low,2024-10-21T23:07:00,https://www.geo.tv/
4533,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,High,2024-09-23T13:54:00,https://arynews.tv/
4534,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Rawalpindi,Critical,2024-09-18T18:09:00,https://www.geo.tv/
4535,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Lahore,Critical,2024-11-04T07:19:00,User Report (Chatbot)
4536,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Faisalabad,Medium,2025-06-04T21:34:00,https://www.geo.tv/
4537,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Karachi,High,2025-06-17T20:46:00,https://www.geo.tv/
4538,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Hyderabad,Medium,2025-03-07T22:46:00,User Report (Chatbot)
4539,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Low,2024-11-30T01:34:00,https://arynews.tv/
4540,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Quetta,High,2024-12-20T20:27:00,https://arynews.tv/
4541,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Quetta,Critical,2024-12-26T17:39:00,https://arynews.tv/
4542,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Islamabad,Medium,2024-12-16T20:59:00,Local Traffic Police Report
4543,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Low,2024-12-06T05:38:00,Local Traffic Police Report
4544,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,High,2025-02-11T21:13:00,https://www.dawn.com/
4545,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Lahore,Medium,2024-11-02T11:11:00,User Report (Chatbot)
4546,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Medium,2025-09-23T21:52:00,User Report (Chatbot)
4547,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,High,2025-08-18T21:17:00,https://arynews.tv/
4548,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,Low,2025-07-07T15:35:00,User Report (Chatbot)
4549,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Sukkur,High,2024-09-21T03:45:00,https://www.geo.tv/
4550,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Islamabad,Critical,2025-01-29T18:14:00,https://arynews.tv/
4551,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,Medium,2024-10-26T22:58:00,https://www.dawn.com/
4552,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sialkot,Critical,2025-05-06T06:23:00,User Report (Chatbot)
4553,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,High,2025-07-02T14:01:00,https://www.geo.tv/
4554,accident,Car into divider,Car lost control and hit the road divider at high speed.,Multan,High,2024-12-17T21:51:00,User Report (Chatbot)
4555,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Hyderabad,Critical,2025-03-14T13:54:00,User Report (Chatbot)
4556,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Hyderabad,Critical,2025-03-30T00:37:00,https://arynews.tv/
4557,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Medium,2025-04-12T16:21:00,https://www.geo.tv/
4558,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Low,2025-02-03T14:30:00,User Report (Chatbot)
4559,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,Critical,2025-07-27T14:19:00,https://arynews.tv/
4560,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Karachi,High,2025-03-03T19:11:00,User Report (Chatbot)
4561,accident,Car crash on highway,Two cars collided due to overspeeding.,Sukkur,Critical,2025-03-26T15:29:00,https://arynews.tv/
4562,accident,Car crash on highway,Two cars collided due to overspeeding.,Quetta,Low,2025-02-25T20:49:00,User Report (Chatbot)
4563,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Low,2025-02-21T16:07:00,Local Traffic Police Report
4564,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Faisalabad,Low,2024-11-24T00:38:00,https://www.dawn.com/
4565,accident,Car into divider,Car lost control and hit the road divider at high speed.,Quetta,Low,2025-01-16T10:27:00,Local Traffic Police Report
4566,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,High,2025-01-05T19:08:00,User Report (Chatbot)
4567,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Low,2024-12-30T03:17:00,https://www.dawn.com/
4568,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,Medium,2025-05-25T03:22:00,https://www.geo.tv/
4569,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Hyderabad,Critical,2024-09-02T19:40:00,https://arynews.tv/
4570,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Islamabad,Low,2025-08-10T13:12:00,https://arynews.tv/
4571,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Rawalpindi,High,2024-10-25T19:29:00,https://arynews.tv/
4572,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Quetta,Critical,2025-07-12T14:37:00,https://www.geo.tv/
4573,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Peshawar,Low,2025-01-13T13:23:00,https://www.geo.tv/
4574,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Islamabad,Medium,2025-03-29T01:09:00,https://www.dawn.com/
4575,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Peshawar,Medium,2025-05-27T05:23:00,https://www.geo.tv/
4576,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Critical,2025-05-15T05:50:00,https://www.geo.tv/
4577,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,High,2025-06-30T21:56:00,User Report (Chatbot)
4578,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Peshawar,Low,2024-09-08T21:14:00,https://www.dawn.com/
4579,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Multan,Low,2025-08-10T16:22:00,Local Traffic Police Report
4580,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,Low,2024-10-03T17:51:00,https://www.geo.tv/
4581,accident,Car crash on highway,Two cars collided due to overspeeding.,Peshawar,Low,2025-02-10T18:41:00,https://www.dawn.com/
4582,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,High,2025-08-23T10:31:00,https://www.geo.tv/
4583,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Rawalpindi,Critical,2025-01-24T03:24:00,User Report (Chatbot)
4584,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Gujranwala,High,2024-12-09T02:54:00,User Report (Chatbot)
4585,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Low,2025-01-02T01:02:00,User Report (Chatbot)
4586,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Medium,2025-02-24T02:22:00,https://arynews.tv/
4587,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,High,2024-11-12T00:01:00,User Report (Chatbot)
4588,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Gujranwala,Critical,2025-05-03T13:20:00,https://arynews.tv/
4589,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,High,2024-10-29T22:16:00,https://www.geo.tv/
4590,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Rawalpindi,Medium,2025-04-27T16:51:00,Local Traffic Police Report
4591,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,Low,2025-01-14T14:35:00,https://www.geo.tv/
4592,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Low,2025-05-26T06:51:00,https://www.dawn.com/
4593,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Multan,Medium,2025-07-21T02:13:00,User Report (Chatbot)
4594,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,High,2024-11-27T17:17:00,https://www.geo.tv/
4595,accident,Car into divider,Car lost control and hit the road divider at high speed.,Lahore,Low,2024-10-24T20:11:00,Local Traffic Police Report
4596,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Low,2025-06-18T22:46:00,https://www.dawn.com/
4597,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Quetta,Low,2025-03-21T03:05:00,https://www.dawn.com/
4598,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,High,2025-06-19T13:23:00,https://arynews.tv/
4599,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Low,2025-02-10T12:43:00,https://www.dawn.com/
4600,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Critical,2025-08-25T06:21:00,User Report (Chatbot)
4601,accident,Car crash on highway,Two cars collided due to overspeeding.,Faisalabad,High,2025-09-11T16:26:00,Local Traffic Police Report
4602,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,Medium,2024-10-20T19:30:00,https://www.dawn.com/
4603,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,Low,2025-01-02T09:04:00,Local Traffic Police Report
4604,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Lahore,Medium,2025-08-22T09:26:00,User Report (Chatbot)
4605,accident,Car crash on highway,Two cars collided due to overspeeding.,Rawalpindi,Low,2025-01-29T14:31:00,User Report (Chatbot)
4606,accident,Car crash on highway,Two cars collided due to overspeeding.,Multan,High,2025-08-30T05:05:00,https://arynews.tv/
4607,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,Medium,2024-11-25T19:17:00,Local Traffic Police Report
4608,accident,Car into divider,Car lost control and hit the road divider at high speed.,Lahore,Critical,2025-02-25T10:46:00,https://arynews.tv/
4609,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Rawalpindi,Medium,2025-02-04T11:10:00,https://www.dawn.com/
4610,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sialkot,Critical,2025-04-25T20:12:00,https://arynews.tv/
4611,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,Low,2025-07-11T01:54:00,Local Traffic Police Report
4612,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Gujranwala,Medium,2025-05-03T07:34:00,Local Traffic Police Report
4613,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Quetta,Critical,2025-01-21T18:36:00,https://arynews.tv/
4614,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Karachi,Low,2025-06-26T21:20:00,Local Traffic Police Report
4615,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,Medium,2025-03-24T15:17:00,https://www.dawn.com/
4616,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Sialkot,Medium,2024-12-29T05:26:00,https://www.dawn.com/
4617,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Medium,2025-05-24T23:06:00,User Report (Chatbot)
4618,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sukkur,Critical,2024-11-29T00:47:00,https://www.geo.tv/
4619,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Peshawar,Medium,2025-03-07T03:55:00,https://www.geo.tv/
4620,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Sialkot,Critical,2025-02-26T17:26:00,Local Traffic Police Report
4621,accident,Car crash on highway,Two cars collided due to overspeeding.,Sialkot,Medium,2025-04-18T09:05:00,User Report (Chatbot)
4622,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,High,2024-12-04T11:56:00,Local Traffic Police Report
4623,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Lahore,Critical,2024-11-05T17:56:00,User Report (Chatbot)
4624,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Rawalpindi,Critical,2025-04-17T02:04:00,https://arynews.tv/
4625,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Peshawar,Critical,2024-11-22T20:27:00,https://www.geo.tv/
4626,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2024-12-20T09:51:00,https://www.geo.tv/
4627,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Karachi,High,2025-05-09T14:55:00,https://www.geo.tv/
4628,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Karachi,Medium,2025-01-07T05:39:00,User Report (Chatbot)
4629,accident,Car crash on highway,Two cars collided due to overspeeding.,Faisalabad,High,2024-09-08T13:22:00,https://arynews.tv/
4630,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Gujranwala,Critical,2025-07-14T00:31:00,https://arynews.tv/
4631,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,Medium,2025-04-18T00:11:00,https://www.dawn.com/
4632,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Faisalabad,Medium,2025-07-18T01:43:00,Local Traffic Police Report
4633,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Peshawar,High,2025-02-07T07:28:00,Local Traffic Police Report
4634,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Rawalpindi,Low,2025-08-12T05:18:00,https://arynews.tv/
4635,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Multan,High,2025-07-19T21:52:00,https://arynews.tv/
4636,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,Low,2025-05-07T00:38:00,https://www.dawn.com/
4637,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Multan,Low,2024-10-08T12:08:00,Local Traffic Police Report
4638,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Hyderabad,Medium,2025-04-03T01:02:00,https://www.dawn.com/
4639,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Peshawar,High,2024-09-20T04:56:00,https://www.geo.tv/
4640,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Multan,High,2025-09-09T09:20:00,https://www.dawn.com/
4641,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sialkot,Low,2024-11-04T22:32:00,Local Traffic Police Report
4642,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Quetta,Low,2024-09-14T02:27:00,https://www.dawn.com/
4643,accident,Car into divider,Car lost control and hit the road divider at high speed.,Faisalabad,Low,2025-08-29T10:06:00,https://www.dawn.com/
4644,accident,Car into divider,Car lost control and hit the road divider at high speed.,Islamabad,Low,2025-01-15T16:57:00,User Report (Chatbot)
4645,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Sukkur,High,2024-10-05T04:47:00,https://www.dawn.com/
4646,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,Critical,2024-09-20T03:05:00,User Report (Chatbot)
4647,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,High,2025-05-17T16:51:00,https://www.geo.tv/
4648,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Rawalpindi,Critical,2025-02-07T14:52:00,https://arynews.tv/
4649,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Lahore,Medium,2025-05-31T00:08:00,https://www.geo.tv/
4650,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Low,2024-12-20T10:54:00,https://www.geo.tv/
4651,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Multan,Low,2025-06-09T08:09:00,User Report (Chatbot)
4652,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Rawalpindi,Critical,2024-12-19T09:54:00,https://www.dawn.com/
4653,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Gujranwala,High,2025-09-19T09:01:00,Local Traffic Police Report
4654,accident,Car crash on highway,Two cars collided due to overspeeding.,Sukkur,High,2025-08-23T08:30:00,User Report (Chatbot)
4655,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Sialkot,Low,2025-01-12T01:09:00,Local Traffic Police Report
4656,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Lahore,Medium,2024-10-30T07:50:00,https://arynews.tv/
4657,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,Critical,2025-04-22T11:37:00,Local Traffic Police Report
4658,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Sukkur,High,2025-08-19T21:14:00,Local Traffic Police Report
4659,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Gujranwala,Critical,2024-10-16T03:37:00,https://www.geo.tv/
4660,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Peshawar,High,2025-04-12T01:51:00,https://www.dawn.com/
4661,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Peshawar,Low,2024-09-06T08:36:00,https://www.geo.tv/
4662,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Faisalabad,High,2025-06-02T05:38:00,https://www.dawn.com/
4663,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Peshawar,Low,2024-09-25T07:56:00,User Report (Chatbot)
4664,accident,Car crash on highway,Two cars collided due to overspeeding.,Hyderabad,High,2025-03-24T22:52:00,https://www.geo.tv/
4665,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Rawalpindi,Critical,2025-04-20T17:51:00,Local Traffic Police Report
4666,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Islamabad,High,2025-01-12T18:56:00,Local Traffic Police Report
4667,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Islamabad,High,2025-02-25T05:09:00,https://www.dawn.com/
4668,accident,Car into divider,Car lost control and hit the road divider at high speed.,Sialkot,Medium,2025-01-12T07:27:00,https://arynews.tv/
4669,accident,Car crash on highway,Two cars collided due to overspeeding.,Peshawar,Medium,2025-01-13T02:10:00,Local Traffic Police Report
4670,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Sialkot,Medium,2025-02-18T13:45:00,https://arynews.tv/
4671,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Karachi,High,2025-07-19T22:46:00,User Report (Chatbot)
4672,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Hyderabad,Critical,2025-05-28T21:23:00,https://www.dawn.com/
4673,accident,Car into divider,Car lost control and hit the road divider at high speed.,Peshawar,High,2024-11-21T11:45:00,User Report (Chatbot)
4674,accident,Hit-and-run incident,Car fled scene after hitting a motorcyclist.,Islamabad,Critical,2025-07-09T06:07:00,https://www.dawn.com/
4675,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Hyderabad,Medium,2025-08-15T23:23:00,https://www.dawn.com/
4676,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Medium,2024-11-07T10:06:00,Local Traffic Police Report
4677,accident,School bus accident,Children injured as school bus collided with a rickshaw.,Multan,High,2025-02-20T05:51:00,https://arynews.tv/
4678,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Sialkot,Medium,2025-05-15T18:59:00,Local Traffic Police Report
4679,accident,Car into divider,Car lost control and hit the road divider at high speed.,Karachi,Medium,2024-11-12T05:53:00,User Report (Chatbot)
4680,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Islamabad,High,2024-12-15T07:10:00,User Report (Chatbot)
4681,accident,Multi-vehicle pileup,Fog caused a 5-car collision on motorway.,Sukkur,Medium,2024-10-21T19:45:00,User Report (Chatbot)
4682,accident,Fatal bike accident,"Bike slipped on wet road, leading to fatal injuries.",Karachi,Critical,2025-05-14T05:56:00,https://www.dawn.com/
4683,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Lahore,Medium,2025-03-04T05:40:00,https://www.dawn.com/
4684,accident,Oil tanker accident,"Tanker overturned, spilling oil on the road.",Faisalabad,Critical,2025-07-16T23:28:00,User Report (Chatbot)
4685,accident,Bus overturned,"Passenger bus overturned, injuring multiple people.",Karachi,High,2025-02-02T17:05:00,https://www.geo.tv/
4686,accident,Truck collision,"Truck hit a motorcycle, causing serious injuries.",Karachi,High,2025-08-11T19:08:00,https://www.dawn.com/
4687,accident,Car into divider,Car lost control and hit the road divider at high speed.,Gujranwala,Critical,2024-10-22T06:34:00,https://www.dawn.com/
4688,accident,Van hits pedestrian,Passenger van ran over a pedestrian while crossing the road.,Faisalabad,Low,2025-04-27T21:30:00,https://www.dawn.com/
