id,type,title,description,location,severity,date,source
15336,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Faisalabad,Medium,2024-11-09T09:23:00,Pakistan Meteorological Dept.
15337,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,Critical,2025-01-15T23:53:00,https://arynews.tv/
15338,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Lahore,Medium,2025-04-01T10:42:00,https://arynews.tv/
15339,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,Critical,2025-06-17T02:30:00,User Report (Chatbot)
15340,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sialkot,High,2025-05-30T21:22:00,https://arynews.tv/
15341,weather_emergency,Flood on road,Flash floods blocking main highway.,Lahore,Critical,2024-12-24T12:41:00,https://arynews.tv/
15342,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Rawalpindi,Low,2025-01-31T03:02:00,Pakistan Meteorological Dept.
15343,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Hyderabad,Critical,2025-06-22T05:54:00,https://arynews.tv/
15344,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Peshawar,High,2025-08-10T09:22:00,https://www.geo.tv/
15345,weather_emergency,Flood on road,Flash floods blocking main highway.,Peshawar,Low,2025-09-21T04:11:00,Pakistan Meteorological Dept.
15346,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sukkur,Critical,2025-07-09T10:53:00,Pakistan Meteorological Dept.
15347,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sukkur,Critical,2025-08-24T22:28:00,Pakistan Meteorological Dept.
15348,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Low,2025-01-01T08:13:00,https://arynews.tv/
15349,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Peshawar,Critical,2025-02-02T02:25:00,Pakistan Meteorological Dept.
15350,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,High,2025-07-31T18:29:00,https://www.geo.tv/
15351,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sukkur,Medium,2024-11-17T21:51:00,User Report (Chatbot)
15352,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Islamabad,Low,2025-04-25T10:36:00,https://arynews.tv/
15353,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,Critical,2025-09-07T09:56:00,https://arynews.tv/
15354,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Quetta,Medium,2025-09-21T01:44:00,https://www.dawn.com/
15355,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Karachi,Critical,2025-01-25T12:41:00,https://www.geo.tv/
15356,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,High,2025-03-08T19:39:00,https://www.geo.tv/
15357,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sukkur,Critical,2024-11-03T18:39:00,User Report (Chatbot)
15358,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Medium,2024-09-03T20:11:00,https://www.geo.tv/
15359,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sialkot,High,2025-09-03T04:32:00,Pakistan Meteorological Dept.
15360,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sialkot,High,2024-09-18T10:08:00,Pakistan Meteorological Dept.
15361,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sialkot,High,2025-05-01T13:58:00,https://arynews.tv/
15362,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Peshawar,Low,2025-02-11T10:06:00,https://www.geo.tv/
15363,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sukkur,High,2025-06-18T22:58:00,User Report (Chatbot)
15364,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,Medium,2024-10-25T08:26:00,Pakistan Meteorological Dept.
15365,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,Low,2024-11-20T20:00:00,https://www.geo.tv/
15366,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Multan,Medium,2025-01-30T18:29:00,https://www.dawn.com/
15367,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Gujranwala,Medium,2025-07-30T18:39:00,https://www.dawn.com/
15368,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Lahore,High,2024-09-11T04:42:00,Pakistan Meteorological Dept.
15369,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Rawalpindi,Medium,2025-07-30T09:07:00,User Report (Chatbot)
15370,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Islamabad,High,2024-09-29T18:09:00,https://arynews.tv/
15371,weather_emergency,Flood on road,Flash floods blocking main highway.,Karachi,Low,2024-10-29T12:46:00,User Report (Chatbot)
15372,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,Low,2025-05-15T23:38:00,https://www.dawn.com/
15373,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Quetta,Critical,2024-10-21T06:21:00,https://arynews.tv/
15374,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Multan,Medium,2025-07-27T21:51:00,https://www.geo.tv/
15375,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Faisalabad,Low,2024-12-30T10:40:00,Pakistan Meteorological Dept.
15376,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,Critical,2024-10-26T20:49:00,Pakistan Meteorological Dept.
15377,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Critical,2024-10-14T23:42:00,https://www.geo.tv/
15378,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Gujranwala,Low,2025-01-09T13:24:00,User Report (Chatbot)
15379,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Low,2025-04-25T21:17:00,Pakistan Meteorological Dept.
15380,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Sialkot,Critical,2025-06-11T01:55:00,https://www.geo.tv/
15381,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Hyderabad,Medium,2025-08-06T15:30:00,https://arynews.tv/
15382,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Hyderabad,Low,2025-01-19T13:06:00,User Report (Chatbot)
15383,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Faisalabad,Medium,2024-12-30T09:57:00,https://arynews.tv/
15384,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Islamabad,Low,2025-08-21T14:39:00,Pakistan Meteorological Dept.
15385,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,High,2025-07-30T09:31:00,User Report (Chatbot)
15386,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,High,2025-06-04T21:03:00,https://www.geo.tv/
15387,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Multan,High,2024-09-02T07:41:00,https://www.dawn.com/
15388,weather_emergency,Flood on road,Flash floods blocking main highway.,Lahore,High,2025-02-01T14:31:00,https://www.dawn.com/
15389,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,Low,2024-11-08T23:26:00,Pakistan Meteorological Dept.
15390,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,Low,2024-10-28T05:27:00,https://www.dawn.com/
15391,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Hyderabad,High,2024-12-27T13:47:00,https://www.geo.tv/
15392,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Peshawar,Low,2025-02-23T15:19:00,User Report (Chatbot)
15393,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Islamabad,Medium,2024-10-14T05:39:00,https://www.dawn.com/
15394,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Lahore,Low,2025-07-06T19:40:00,User Report (Chatbot)
15395,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Karachi,Low,2025-02-24T18:51:00,https://www.dawn.com/
15396,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sialkot,High,2025-03-13T22:10:00,Pakistan Meteorological Dept.
15397,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Lahore,Low,2024-09-20T09:41:00,https://www.geo.tv/
15398,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,Low,2024-10-16T11:08:00,Pakistan Meteorological Dept.
15399,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Rawalpindi,High,2025-02-27T18:10:00,https://www.geo.tv/
15400,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Multan,Medium,2025-09-04T00:15:00,https://arynews.tv/
15401,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Faisalabad,Critical,2025-01-18T16:23:00,User Report (Chatbot)
15402,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Karachi,Critical,2024-10-01T02:48:00,https://arynews.tv/
15403,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Karachi,Medium,2024-10-28T06:26:00,User Report (Chatbot)
15404,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Rawalpindi,High,2025-06-24T13:22:00,https://www.dawn.com/
15405,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,Critical,2024-09-07T18:02:00,User Report (Chatbot)
15406,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Faisalabad,High,2025-07-31T02:08:00,Pakistan Meteorological Dept.
15407,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Sukkur,Critical,2025-02-21T07:36:00,https://www.geo.tv/
15408,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Gujranwala,High,2024-11-17T12:02:00,Pakistan Meteorological Dept.
15409,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Peshawar,Low,2024-10-25T16:44:00,https://www.geo.tv/
15410,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Rawalpindi,Low,2025-01-28T21:13:00,Pakistan Meteorological Dept.
15411,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Peshawar,Low,2024-09-14T11:56:00,https://www.dawn.com/
15412,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Critical,2024-11-08T17:17:00,User Report (Chatbot)
15413,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Gujranwala,Low,2025-08-27T06:03:00,Pakistan Meteorological Dept.
15414,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Lahore,High,2025-09-06T02:00:00,https://arynews.tv/
15415,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Peshawar,Critical,2024-09-24T14:53:00,https://arynews.tv/
15416,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Rawalpindi,High,2024-09-16T13:52:00,Pakistan Meteorological Dept.
15417,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Faisalabad,High,2025-02-15T16:22:00,https://arynews.tv/
15418,weather_emergency,Flood on road,Flash floods blocking main highway.,Multan,High,2024-10-26T01:13:00,Pakistan Meteorological Dept.
15419,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Peshawar,Critical,2024-11-10T21:19:00,https://arynews.tv/
15420,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Rawalpindi,High,2024-11-12T00:10:00,Pakistan Meteorological Dept.
15421,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Critical,2024-12-10T16:23:00,Pakistan Meteorological Dept.
15422,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Hyderabad,High,2025-08-06T12:19:00,https://www.dawn.com/
15423,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Low,2025-03-12T15:44:00,https://arynews.tv/
15424,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Karachi,High,2024-10-03T11:16:00,https://www.geo.tv/
15425,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,High,2024-11-29T03:37:00,https://arynews.tv/
15426,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Hyderabad,Critical,2025-03-17T09:56:00,https://www.geo.tv/
15427,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Islamabad,Low,2025-04-09T23:54:00,https://www.dawn.com/
15428,weather_emergency,Flood on road,Flash floods blocking main highway.,Faisalabad,Low,2024-12-20T20:58:00,https://arynews.tv/
15429,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Faisalabad,Critical,2025-03-21T23:56:00,https://arynews.tv/
15430,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Quetta,High,2025-04-22T03:21:00,https://www.geo.tv/
15431,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Quetta,Medium,2025-02-18T08:18:00,User Report (Chatbot)
15432,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Sukkur,High,2024-12-14T01:32:00,https://www.dawn.com/
15433,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,Medium,2025-09-17T16:10:00,https://www.geo.tv/
15434,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,Low,2025-07-10T18:26:00,Pakistan Meteorological Dept.
15435,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sukkur,High,2025-08-01T07:15:00,User Report (Chatbot)
15436,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Sialkot,High,2024-10-25T12:51:00,https://www.geo.tv/
15437,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Gujranwala,Critical,2024-12-08T23:14:00,User Report (Chatbot)
15438,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Medium,2025-02-27T22:12:00,https://arynews.tv/
15439,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Hyderabad,High,2025-01-05T08:14:00,User Report (Chatbot)
15440,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sukkur,Medium,2025-03-14T11:23:00,User Report (Chatbot)
15441,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Faisalabad,Low,2025-04-04T04:23:00,https://www.geo.tv/
15442,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Hyderabad,Critical,2025-06-25T09:35:00,Pakistan Meteorological Dept.
15443,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Peshawar,High,2025-08-23T07:16:00,https://www.geo.tv/
15444,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Karachi,Medium,2024-12-17T23:05:00,User Report (Chatbot)
15445,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Critical,2024-10-19T08:11:00,Pakistan Meteorological Dept.
15446,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Lahore,Medium,2025-01-01T06:27:00,https://www.geo.tv/
15447,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Karachi,Critical,2025-04-02T13:07:00,https://www.geo.tv/
15448,weather_emergency,Flood on road,Flash floods blocking main highway.,Gujranwala,Critical,2025-04-06T13:19:00,https://arynews.tv/
15449,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Hyderabad,High,2025-06-19T04:22:00,https://www.geo.tv/
15450,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Lahore,High,2025-04-21T01:15:00,https://www.geo.tv/
15451,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Gujranwala,Low,2025-08-25T23:56:00,Pakistan Meteorological Dept.
15452,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Islamabad,Medium,2025-07-28T01:14:00,Pakistan Meteorological Dept.
15453,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Sialkot,Medium,2024-09-01T10:37:00,User Report (Chatbot)
15454,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Multan,Low,2025-01-17T08:59:00,Pakistan Meteorological Dept.
15455,weather_emergency,Flood on road,Flash floods blocking main highway.,Sukkur,High,2024-12-19T16:44:00,https://www.geo.tv/
15456,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Rawalpindi,Low,2025-06-16T08:24:00,https://www.dawn.com/
15457,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sialkot,High,2024-12-11T02:27:00,https://www.dawn.com/
15458,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Multan,Critical,2025-02-27T21:12:00,Pakistan Meteorological Dept.
15459,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,High,2024-10-29T05:18:00,https://arynews.tv/
15460,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Lahore,High,2025-05-05T16:43:00,https://www.dawn.com/
15461,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Hyderabad,Low,2025-01-24T14:59:00,https://www.geo.tv/
15462,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Hyderabad,Low,2024-11-02T09:23:00,https://www.geo.tv/
15463,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Multan,Medium,2025-04-22T08:59:00,Pakistan Meteorological Dept.
15464,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Rawalpindi,Critical,2025-07-13T05:01:00,User Report (Chatbot)
15465,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Gujranwala,Low,2025-01-19T23:44:00,https://arynews.tv/
15466,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Islamabad,Medium,2025-05-17T08:42:00,https://www.dawn.com/
15467,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Quetta,Low,2025-07-03T20:32:00,https://arynews.tv/
15468,weather_emergency,Flood on road,Flash floods blocking main highway.,Karachi,Medium,2025-03-25T06:16:00,https://www.dawn.com/
15469,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Quetta,Low,2025-05-31T11:43:00,https://arynews.tv/
15470,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Quetta,High,2025-01-06T14:34:00,https://www.dawn.com/
15471,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Rawalpindi,Low,2024-09-15T22:02:00,https://arynews.tv/
15472,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Multan,Critical,2024-09-19T00:44:00,https://www.dawn.com/
15473,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Multan,High,2025-07-08T07:47:00,https://arynews.tv/
15474,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Lahore,Medium,2024-11-04T09:48:00,Pakistan Meteorological Dept.
15475,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Faisalabad,High,2025-01-11T23:34:00,https://www.geo.tv/
15476,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Rawalpindi,Critical,2024-12-13T01:09:00,User Report (Chatbot)
15477,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Sialkot,Low,2024-10-02T06:46:00,https://www.geo.tv/
15478,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Faisalabad,Critical,2025-02-08T22:38:00,https://www.geo.tv/
15479,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Lahore,High,2024-11-29T05:46:00,Pakistan Meteorological Dept.
15480,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Sialkot,Critical,2025-01-17T11:12:00,https://www.geo.tv/
15481,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Quetta,Low,2024-09-11T14:52:00,Pakistan Meteorological Dept.
15482,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Islamabad,Medium,2025-01-29T00:03:00,Pakistan Meteorological Dept.
15483,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Peshawar,High,2025-02-05T13:58:00,User Report (Chatbot)
15484,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Islamabad,Critical,2025-04-05T03:12:00,User Report (Chatbot)
15485,weather_emergency,Flood on road,Flash floods blocking main highway.,Sukkur,High,2024-10-14T15:53:00,https://www.dawn.com/
15486,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Quetta,High,2025-07-21T23:29:00,User Report (Chatbot)
15487,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Multan,Medium,2025-06-01T15:48:00,Pakistan Meteorological Dept.
15488,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Islamabad,Medium,2025-03-09T09:53:00,https://www.geo.tv/
15489,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Peshawar,High,2025-08-24T10:32:00,https://www.dawn.com/
15490,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Islamabad,Low,2024-12-30T00:30:00,https://arynews.tv/
15491,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Faisalabad,Medium,2024-10-27T08:38:00,https://www.geo.tv/
15492,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Hyderabad,Medium,2025-09-01T10:00:00,Pakistan Meteorological Dept.
15493,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Critical,2024-09-22T02:31:00,Pakistan Meteorological Dept.
15494,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Islamabad,Critical,2025-07-13T16:42:00,https://www.geo.tv/
15495,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Medium,2025-09-07T16:50:00,User Report (Chatbot)
15496,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Islamabad,Low,2025-03-21T01:25:00,User Report (Chatbot)
15497,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Peshawar,Low,2025-04-04T04:06:00,User Report (Chatbot)
15498,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Lahore,High,2025-03-08T03:04:00,https://www.dawn.com/
15499,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Islamabad,Critical,2025-04-28T18:18:00,https://arynews.tv/
15500,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Rawalpindi,Critical,2025-07-27T22:24:00,https://www.geo.tv/
15501,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Karachi,Critical,2025-02-14T09:09:00,https://arynews.tv/
15502,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Islamabad,High,2025-09-18T23:41:00,https://arynews.tv/
15503,weather_emergency,Flood on road,Flash floods blocking main highway.,Sialkot,Critical,2025-03-31T19:54:00,Pakistan Meteorological Dept.
15504,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Sialkot,High,2025-02-05T08:20:00,https://www.geo.tv/
15505,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Multan,Low,2025-02-18T10:17:00,Pakistan Meteorological Dept.
15506,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,Medium,2025-05-03T21:15:00,https://arynews.tv/
15507,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,Medium,2025-01-16T11:29:00,https://www.geo.tv/
15508,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Rawalpindi,Low,2024-09-27T03:15:00,Pakistan Meteorological Dept.
15509,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Hyderabad,High,2024-10-17T22:58:00,https://www.dawn.com/
15510,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Karachi,Critical,2025-01-22T19:35:00,Pakistan Meteorological Dept.
15511,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Islamabad,High,2024-10-13T03:51:00,https://arynews.tv/
15512,weather_emergency,Brake failure incident,Car lost control due to brake failure.,Lahore,Medium,2024-12-28T08:17:00,https://www.dawn.com/
15513,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Gujranwala,Critical,2024-10-29T16:04:00,User Report (Chatbot)
15514,weather_emergency,Flood on road,Flash floods blocking main highway.,Sukkur,Critical,2025-09-22T13:15:00,https://www.dawn.com/
15515,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,Critical,2024-11-16T16:48:00,https://www.geo.tv/
15516,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Lahore,Medium,2025-02-16T04:46:00,Pakistan Meteorological Dept.
15517,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Multan,Low,2025-05-09T19:17:00,https://www.geo.tv/
15518,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Sialkot,High,2025-09-08T11:33:00,https://www.dawn.com/
15519,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,High,2025-08-31T06:39:00,https://www.dawn.com/
15520,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Hyderabad,Medium,2025-04-09T18:44:00,User Report (Chatbot)
15521,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Quetta,High,2025-09-19T08:08:00,Pakistan Meteorological Dept.
15522,weather_emergency,Strong wind alert,High winds may topple motorcycles or signboards.,Quetta,Medium,2025-06-14T23:50:00,https://www.dawn.com/
15523,weather_emergency,Gas cylinder blast,"Cylinder exploded inside van, causing panic.",Sukkur,Medium,2025-03-02T01:09:00,User Report (Chatbot)
15524,weather_emergency,Bridge collapse risk,Authorities warned about weakening flyover structure.,Multan,Low,2025-07-21T12:33:00,https://www.geo.tv/
15525,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Rawalpindi,Medium,2024-10-30T00:04:00,Pakistan Meteorological Dept.
15526,weather_emergency,Flood on road,Flash floods blocking main highway.,Quetta,Critical,2024-10-18T10:36:00,https://arynews.tv/
15527,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Rawalpindi,Medium,2025-05-28T18:16:00,https://www.dawn.com/
15528,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Quetta,Low,2024-12-23T12:51:00,https://www.dawn.com/
15529,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Sialkot,Medium,2025-02-06T17:01:00,Pakistan Meteorological Dept.
15530,weather_emergency,Car caught fire,"Engine fire reported, rescue teams dispatched.",Multan,Critical,2025-08-23T13:03:00,https://www.geo.tv/
15531,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Sialkot,Low,2025-01-19T08:17:00,https://arynews.tv/
15532,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Peshawar,High,2025-04-01T08:28:00,https://arynews.tv/
15533,weather_emergency,Heatwave alert,"Extreme heat expected, risk of tire bursts.",Hyderabad,Critical,2024-10-21T00:23:00,https://www.geo.tv/
15534,weather_emergency,Heavy rain warning,Slippery roads due to ongoing rain.,Quetta,Critical,2024-10-08T21:22:00,User Report (Chatbot)
15535,weather_emergency,Fog alert,Dense fog reducing visibility on motorway.,Karachi,Critical,2025-07-19T04:28:00,User Report (Chatbot)
15536,weather_emergency,Hailstorm warning,Chances of hailstorm affecting traffic in city.,Hyderabad,High,2025-07-29T12:33:00,https://arynews.tv/
