id,type,title,description,location,severity,date,source
4275,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Rawalpindi,Critical,2024-10-06T21:26:00,https://arynews.tv/
4276,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Karachi,Critical,2025-03-23T11:47:00,User Report (Chatbot)
4277,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Low,2025-08-04T04:14:00,https://www.dawn.com/
4278,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sialkot,Medium,2025-06-11T15:05:00,https://arynews.tv/
4279,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Medium,2025-05-07T09:03:00,Local Traffic Police Report
4280,road_condition,Potholes on main road,Several potholes reported on the central road.,Islamabad,Low,2025-09-12T01:24:00,https://www.geo.tv/
4281,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Rawalpindi,Medium,2024-11-26T20:51:00,https://arynews.tv/
4282,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,High,2025-04-05T01:35:00,Local Traffic Police Report
4283,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Medium,2025-08-02T01:55:00,https://www.dawn.com/
4284,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sukkur,High,2025-09-08T19:52:00,User Report (Chatbot)
4285,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,High,2025-03-30T07:42:00,User Report (Chatbot)
4286,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sialkot,Low,2024-09-03T23:48:00,https://arynews.tv/
4287,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Low,2025-03-19T16:39:00,https://www.dawn.com/
4288,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Multan,High,2025-05-19T04:27:00,https://arynews.tv/
4289,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Lahore,Critical,2025-02-17T12:32:00,https://www.dawn.com/
4290,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Medium,2025-05-26T16:17:00,https://www.geo.tv/
4291,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Medium,2025-09-24T07:28:00,Local Traffic Police Report
4292,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Karachi,Low,2025-07-06T09:04:00,https://www.dawn.com/
4293,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,High,2024-10-26T04:21:00,https://www.dawn.com/
4294,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sialkot,High,2025-04-17T20:58:00,Local Traffic Police Report
4295,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,Critical,2025-01-01T01:52:00,https://arynews.tv/
4296,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Low,2024-09-20T13:55:00,User Report (Chatbot)
4297,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,High,2025-05-30T17:33:00,User Report (Chatbot)
4298,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Peshawar,Low,2025-06-28T12:33:00,https://www.geo.tv/
4299,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,High,2025-08-08T14:54:00,Local Traffic Police Report
4300,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,Low,2024-11-11T16:15:00,https://www.dawn.com/
4301,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Critical,2025-08-06T07:25:00,Local Traffic Police Report
4302,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Low,2025-07-10T07:50:00,https://arynews.tv/
4303,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Faisalabad,High,2025-01-18T04:41:00,Local Traffic Police Report
4304,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,High,2025-08-14T19:06:00,https://www.geo.tv/
4305,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Low,2025-01-03T22:39:00,https://www.geo.tv/
4306,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Critical,2025-01-19T12:52:00,User Report (Chatbot)
4307,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Medium,2024-09-08T20:19:00,https://arynews.tv/
4308,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Quetta,Critical,2024-11-16T11:45:00,User Report (Chatbot)
4309,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Critical,2024-12-15T04:09:00,User Report (Chatbot)
4310,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Karachi,Medium,2025-07-26T04:31:00,https://www.geo.tv/
4311,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Quetta,Critical,2025-02-27T07:57:00,https://www.dawn.com/
4312,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,Low,2025-01-29T08:16:00,Local Traffic Police Report
4313,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Critical,2025-01-21T02:28:00,https://arynews.tv/
4314,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Multan,High,2024-10-04T19:45:00,User Report (Chatbot)
4315,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Critical,2024-11-15T06:53:00,Local Traffic Police Report
4316,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Low,2024-11-22T16:24:00,Local Traffic Police Report
4317,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Low,2024-11-19T11:53:00,User Report (Chatbot)
4318,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Critical,2025-06-01T20:23:00,https://www.geo.tv/
4319,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Low,2024-11-05T15:31:00,Local Traffic Police Report
4320,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,High,2025-03-15T23:31:00,https://arynews.tv/
4321,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Critical,2025-01-15T08:21:00,User Report (Chatbot)
4322,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Critical,2025-05-25T23:08:00,https://www.dawn.com/
4323,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Low,2025-07-06T10:02:00,https://www.dawn.com/
4324,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Low,2025-05-27T16:10:00,Local Traffic Police Report
4325,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,High,2025-09-06T03:20:00,https://arynews.tv/
4326,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Critical,2025-03-18T06:09:00,https://arynews.tv/
4327,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,Medium,2025-02-16T11:11:00,https://www.geo.tv/
4328,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Low,2024-09-09T03:34:00,https://arynews.tv/
4329,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Medium,2025-05-13T19:18:00,https://www.geo.tv/
4330,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Quetta,Medium,2025-07-19T21:21:00,https://arynews.tv/
4331,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Critical,2024-09-07T14:59:00,https://www.dawn.com/
4332,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Islamabad,Critical,2025-05-24T13:05:00,https://www.dawn.com/
4333,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Medium,2024-10-10T23:16:00,https://www.geo.tv/
4334,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Faisalabad,High,2025-05-11T17:49:00,https://www.dawn.com/
4335,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Gujranwala,Critical,2025-03-26T09:32:00,https://www.geo.tv/
4336,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Medium,2025-05-15T11:58:00,https://arynews.tv/
4337,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,Low,2025-07-09T07:52:00,Local Traffic Police Report
4338,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,High,2025-01-21T21:32:00,Local Traffic Police Report
4339,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,Low,2025-03-23T07:58:00,https://www.geo.tv/
4340,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,High,2025-03-22T22:48:00,https://arynews.tv/
4341,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sialkot,High,2024-12-31T18:36:00,User Report (Chatbot)
4342,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Critical,2024-11-29T21:21:00,User Report (Chatbot)
4343,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Rawalpindi,Medium,2025-06-12T06:05:00,https://www.dawn.com/
4344,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,High,2025-04-13T04:08:00,https://arynews.tv/
4345,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Critical,2025-05-05T05:33:00,https://www.geo.tv/
4346,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Low,2024-12-10T14:43:00,User Report (Chatbot)
4347,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Medium,2025-03-19T17:28:00,https://www.dawn.com/
4348,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Medium,2025-02-26T22:28:00,Local Traffic Police Report
4349,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Lahore,Critical,2025-07-18T07:57:00,Local Traffic Police Report
4350,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Medium,2025-01-11T16:12:00,https://www.geo.tv/
4351,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Low,2025-04-02T06:33:00,https://arynews.tv/
4352,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Critical,2025-08-11T18:41:00,User Report (Chatbot)
4353,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Low,2024-11-14T17:46:00,Local Traffic Police Report
4354,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Islamabad,Low,2025-07-14T06:10:00,https://www.dawn.com/
4355,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Medium,2025-01-04T14:40:00,https://www.geo.tv/
4356,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Medium,2025-08-10T20:26:00,Local Traffic Police Report
4357,road_condition,Potholes on main road,Several potholes reported on the central road.,Quetta,Medium,2025-03-02T21:08:00,Local Traffic Police Report
4358,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,High,2024-12-18T16:38:00,https://www.dawn.com/
4359,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,High,2025-03-30T21:35:00,User Report (Chatbot)
4360,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Medium,2024-10-09T04:08:00,https://arynews.tv/
4361,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Critical,2025-04-29T16:03:00,https://www.dawn.com/
4362,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,High,2024-09-15T07:29:00,https://www.geo.tv/
4363,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,High,2024-11-19T05:31:00,https://www.geo.tv/
4364,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,Medium,2025-04-17T19:02:00,https://www.geo.tv/
4365,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,Low,2025-04-20T23:12:00,User Report (Chatbot)
4366,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Medium,2025-09-16T08:33:00,https://www.geo.tv/
4367,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Low,2024-12-30T21:55:00,https://arynews.tv/
4368,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Low,2025-04-24T10:00:00,User Report (Chatbot)
4369,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,High,2024-09-25T01:43:00,https://arynews.tv/
4370,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,High,2025-07-04T18:59:00,https://arynews.tv/
4371,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Quetta,Medium,2024-12-22T08:34:00,https://arynews.tv/
4372,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,High,2025-08-27T11:45:00,https://www.dawn.com/
4373,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,High,2025-06-02T11:18:00,Local Traffic Police Report
4374,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Lahore,Low,2025-09-21T23:36:00,User Report (Chatbot)
4375,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,High,2025-07-01T05:52:00,User Report (Chatbot)
4376,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Low,2025-05-21T16:51:00,https://www.geo.tv/
4377,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Critical,2025-01-12T00:31:00,https://www.geo.tv/
4378,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,Critical,2025-03-21T12:32:00,User Report (Chatbot)
4379,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Critical,2025-03-12T08:14:00,https://www.dawn.com/
4380,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Islamabad,High,2025-09-06T21:30:00,https://www.geo.tv/
4381,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,Critical,2024-12-05T19:27:00,https://www.dawn.com/
4382,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Medium,2024-12-07T22:57:00,Local Traffic Police Report
4383,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Critical,2024-12-31T03:00:00,https://arynews.tv/
4384,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,Low,2024-10-08T21:53:00,https://www.geo.tv/
4385,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Low,2025-05-17T22:31:00,https://arynews.tv/
4386,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Hyderabad,Low,2025-02-19T07:11:00,https://arynews.tv/
4387,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Critical,2025-07-25T13:27:00,https://www.dawn.com/
4388,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Critical,2025-04-30T19:46:00,Local Traffic Police Report
4389,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Medium,2024-10-01T12:39:00,https://www.dawn.com/
4390,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,High,2025-02-10T20:26:00,Local Traffic Police Report
4391,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Critical,2025-09-05T23:45:00,Local Traffic Police Report
4392,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,Medium,2025-07-21T02:16:00,https://arynews.tv/
4393,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,Medium,2024-12-15T23:29:00,https://arynews.tv/
4394,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Low,2024-12-10T09:28:00,https://arynews.tv/
4395,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Medium,2025-03-24T16:15:00,User Report (Chatbot)
4396,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Karachi,High,2025-01-20T02:29:00,https://arynews.tv/
4397,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Hyderabad,High,2025-07-30T12:35:00,https://www.dawn.com/
4398,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Medium,2025-01-05T07:32:00,User Report (Chatbot)
4399,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,High,2025-07-14T09:59:00,Local Traffic Police Report
4400,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Medium,2025-04-04T06:05:00,https://arynews.tv/
4401,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Hyderabad,Critical,2025-07-21T04:14:00,User Report (Chatbot)
4402,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Quetta,High,2024-09-29T11:01:00,https://www.dawn.com/
4403,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Medium,2025-08-21T21:05:00,https://arynews.tv/
4404,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,Low,2025-09-03T02:24:00,https://arynews.tv/
4405,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Low,2025-02-14T03:51:00,https://www.dawn.com/
4406,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Gujranwala,Low,2024-12-23T02:42:00,User Report (Chatbot)
4407,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,High,2025-07-23T17:32:00,https://www.dawn.com/
4408,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Critical,2025-02-16T16:07:00,User Report (Chatbot)
4409,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,High,2025-07-09T20:29:00,https://arynews.tv/
4410,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Medium,2025-01-10T04:46:00,Local Traffic Police Report
4411,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Critical,2025-05-05T10:24:00,https://www.dawn.com/
4412,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,Low,2024-09-10T18:59:00,https://www.geo.tv/
4413,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,High,2025-02-16T18:35:00,Local Traffic Police Report
4414,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,High,2025-01-31T20:41:00,https://www.geo.tv/
4415,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Hyderabad,Low,2025-07-08T02:21:00,https://arynews.tv/
4416,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sukkur,Low,2024-09-22T11:56:00,User Report (Chatbot)
4417,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,Low,2025-06-16T20:11:00,https://www.geo.tv/
4418,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,Low,2024-12-23T04:16:00,https://arynews.tv/
4419,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Critical,2024-10-07T22:24:00,https://arynews.tv/
4420,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Multan,Low,2025-01-03T03:19:00,Local Traffic Police Report
4421,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,High,2025-08-11T00:37:00,https://arynews.tv/
4422,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Medium,2024-10-12T12:58:00,Local Traffic Police Report
4423,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,High,2025-06-10T08:46:00,Local Traffic Police Report
4424,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Medium,2024-11-24T14:35:00,https://www.dawn.com/
4425,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Critical,2024-12-29T04:06:00,https://www.geo.tv/
4426,road_condition,Potholes on main road,Several potholes reported on the central road.,Sukkur,High,2024-12-22T03:31:00,https://www.geo.tv/
4427,road_condition,Potholes on main road,Several potholes reported on the central road.,Gujranwala,Critical,2024-09-02T03:13:00,User Report (Chatbot)
4428,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Critical,2024-10-15T03:38:00,User Report (Chatbot)
4429,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,High,2024-12-13T17:59:00,Local Traffic Police Report
4430,road_condition,Potholes on main road,Several potholes reported on the central road.,Karachi,Low,2024-11-19T23:03:00,https://www.dawn.com/
4431,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,High,2024-11-11T20:33:00,User Report (Chatbot)
4432,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Gujranwala,Medium,2025-04-10T10:21:00,https://arynews.tv/
4433,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Lahore,Critical,2025-07-12T17:09:00,https://arynews.tv/
4434,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Critical,2025-03-04T23:36:00,https://arynews.tv/
4435,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Quetta,Medium,2024-10-11T10:51:00,Local Traffic Police Report
4436,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Medium,2024-10-12T09:36:00,User Report (Chatbot)
4437,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,Critical,2025-05-17T20:07:00,https://www.geo.tv/
4438,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Medium,2025-05-12T11:34:00,Local Traffic Police Report
4439,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,Critical,2025-09-14T01:42:00,https://www.geo.tv/
4440,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,High,2025-09-20T01:52:00,https://www.geo.tv/
4441,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Medium,2024-12-12T21:41:00,https://www.geo.tv/
4442,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Medium,2025-07-19T16:42:00,https://arynews.tv/
4443,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Karachi,Critical,2025-08-18T06:52:00,https://www.geo.tv/
4444,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Low,2025-07-18T19:01:00,User Report (Chatbot)
4445,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Hyderabad,Critical,2025-04-24T12:43:00,https://www.dawn.com/
4446,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,High,2025-02-11T13:00:00,Local Traffic Police Report
4447,road_condition,Potholes on main road,Several potholes reported on the central road.,Lahore,Critical,2025-03-18T15:58:00,https://arynews.tv/
4448,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,High,2025-03-10T11:43:00,https://www.dawn.com/
4449,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Critical,2025-01-06T17:22:00,https://arynews.tv/
4450,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Peshawar,Medium,2024-12-20T23:37:00,https://arynews.tv/
4451,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2024-09-21T14:21:00,https://www.geo.tv/
4452,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Multan,Low,2025-01-17T23:44:00,https://www.geo.tv/
4453,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Low,2025-06-15T14:27:00,https://www.dawn.com/
4454,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Sialkot,Critical,2025-03-01T23:02:00,https://www.geo.tv/
4455,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Karachi,Low,2025-07-22T23:08:00,User Report (Chatbot)
4456,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Peshawar,Medium,2024-11-12T01:58:00,https://www.geo.tv/
4457,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Peshawar,Medium,2024-10-30T09:58:00,https://www.dawn.com/
4458,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Medium,2025-08-17T20:04:00,https://www.dawn.com/
4459,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Islamabad,Critical,2025-02-02T18:23:00,https://www.dawn.com/
4460,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,High,2024-12-16T14:52:00,Local Traffic Police Report
4461,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sialkot,Critical,2024-12-29T05:19:00,Local Traffic Police Report
4462,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,Medium,2025-04-30T07:23:00,User Report (Chatbot)
4463,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sialkot,Critical,2025-04-15T07:17:00,https://arynews.tv/
4464,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Medium,2025-04-01T13:13:00,https://www.geo.tv/
4465,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Karachi,Critical,2025-08-02T06:43:00,Local Traffic Police Report
4466,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Critical,2025-08-22T07:20:00,User Report (Chatbot)
4467,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Medium,2025-07-28T02:10:00,Local Traffic Police Report
4468,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Faisalabad,Medium,2025-05-09T04:02:00,https://www.dawn.com/
4469,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,High,2025-01-09T08:20:00,Local Traffic Police Report
4470,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Sukkur,Low,2025-06-09T02:11:00,User Report (Chatbot)
4471,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Low,2025-02-23T01:38:00,https://www.geo.tv/
4472,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Islamabad,Medium,2024-10-28T18:58:00,Local Traffic Police Report
4473,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sialkot,Critical,2024-09-26T10:03:00,User Report (Chatbot)
4474,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Low,2024-09-27T21:54:00,https://arynews.tv/
4475,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Multan,Critical,2025-04-16T23:12:00,https://www.geo.tv/
4476,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,High,2025-06-25T22:13:00,Local Traffic Police Report
4477,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Quetta,Medium,2025-02-11T14:16:00,https://arynews.tv/
4478,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Gujranwala,Low,2024-12-21T05:16:00,https://www.dawn.com/
4479,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Faisalabad,High,2024-10-15T04:05:00,https://arynews.tv/
4480,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Peshawar,Low,2025-07-15T17:54:00,https://arynews.tv/
4481,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Medium,2025-08-18T10:40:00,https://www.geo.tv/
4482,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,Low,2025-07-11T04:57:00,https://www.dawn.com/
4483,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Medium,2025-08-13T13:13:00,Local Traffic Police Report
4484,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,High,2025-04-30T14:25:00,Local Traffic Police Report
4485,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Low,2025-04-17T16:39:00,Local Traffic Police Report
4486,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Critical,2025-05-03T10:41:00,User Report (Chatbot)
